review_id,decision,stage,reason,score,a_source,a_id,a_tourney,a_date,a_round,a_winner,a_loser,a_score,b_source,b_id,b_tourney,b_date,b_round,b_winner,b_loser,b_score
0d2c4133089d,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d270a2aa5626+tml:4b6762cdbfd6,Madrid Masters,2026-04-22,R32,Flavio Cobolli,Adolfo Daniel Vallejo,6-3 6-2,tennis_data,td:c6b8e495f6d0,Mutua Madrid Open,2026-04-27,3rd Round,Cobolli F.,Vallejo D.,6-3 6-2
a8f7b2ec2614,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:9931a25fd1cd+tml:934aef3d6f6d,Madrid Masters,2026-04-22,R64,Adolfo Daniel Vallejo,Learner Tien,6-4 6-3,tennis_data,td:852aa29135a3,Mutua Madrid Open,2026-04-25,2nd Round,Vallejo D.,Tien L.,6-4 6-3
85f665586522,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:30fb3016f53c+tml:873baa5d6f7c,Madrid Masters,2026-04-22,R128,Adolfo Daniel Vallejo,Grigor Dimitrov,6-4 6-4,tennis_data,td:4b0079d7fdb0,Mutua Madrid Open,2026-04-23,1st Round,Vallejo D.,Dimitrov G.,6-4 6-4
f60d7cf79c27,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:1da7e80b47fe+tml:add1be0a6a36,Mallorca,2025-06-22,R32,Laslo Djere,Bu Yunchaokete,6-4 6-4,tennis_data,td:0e2dc7c4052d,Mallorca Championships,2025-06-22,1st Round,Djere L.,Bu Y.,6-4 6-4
bd9bee6f3500,,matches_vs_tennisdata,fuzzy_name,0.7,tml,tml:5f4438f83534,Mallorca,2026-06-22,R32,Yannick Hanfmann,Adolfo Daniel Vallejo,7-6(2) 7-6(2),tennis_data,td:65c247d1c3b1,Mallorca Championships,2026-06-21,1st Round,Hanfmann Y.,Vallejo D.,7-6 7-6
7d57a38ee082,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:b1021582e6ce+tml:b1021582e6ce,Marrakech,2018-04-09,R32,Andrea Arnaboldi,Alexandr Dolgopolov,6-2 6-3,tennis_data,td:2d28cd80b6db,Grand Prix Hassan II,2018-04-10,1st Round,Arnaboldi A.,Dolgopolov O.,6-2 6-3
12b46a7886ae,,matches_vs_tennisdata,swapped_winner_loser,1.0,"sackmann,tml",sack:276c40f948c3+tml:276c40f948c3,Marrakech,2023-04-03,R16,Roberto Carballes Baena,Dimitar Kuzmanov,2-0 RET,tennis_data,td:f78f442889fa,Grand Prix Hassan II,2023-04-06,2nd Round,Kuzmanov D.,Carballes Baena R.,0-2 Retired
b1dd152ed7dd,,matches_vs_tennisdata,fuzzy_name,0.548,"sackmann,tml",sack:dd4d931f5d02+tml:dd4d931f5d02,Marseille,2003-02-10,R32,Olivier Mutis,Christian Vinck,6-4 2-6 7-5,tennis_data,td:420f2977907d,Open 13,2003-02-12,1st Round,Mutis O.,Schuettler R.,6-4 2-6 7-5
8e0c73e28796,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:33829b7e951d+tml:33829b7e951d,Marseille,2005-02-07,R32,Ivo Karlovic,Jimmy Wang,6-4 7-6(4),tennis_data,td:e383f0afcc1b,Open 13,2005-02-09,1st Round,Karlovic I.,Wang Y.T.,6-4 7-6
392de0866c90,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:bf8d80ac31f1+tml:bf8d80ac31f1,Marseille,2012-02-20,R16,Michael Llodra,Alexandr Dolgopolov,6-4 5-7 7-6(5),tennis_data,td:126ec38d1641,Open 13,2012-02-23,2nd Round,Llodra M.,Dolgopolov O.,6-4 5-7 7-6
6a7a1585c3aa,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:5830fe88e44f+tml:5830fe88e44f,Marseille,2012-02-20,R32,Alexandr Dolgopolov,Lukas Rosol,2-6 7-6(1) 6-3,tennis_data,td:5aa13d5c8c66,Open 13,2012-02-22,1st Round,Dolgopolov O.,Rosol L.,2-6 7-6 6-3
af27d726e5ff,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:5086037020c4+tml:5086037020c4,Masters Cup,2006-11-13,RR,Nikolay Davydenko,Tommy Robredo,7-6(8) 3-6 6-1,tennis_data,td:248009c942c5,Masters Cup,2006-11-13,Round Robin,Davydenko N.,Robredo R.,7-6 3-6 6-1
2e924ff28772,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:3f1f4a31b2e8+tml:3f1f4a31b2e8,Masters Cup,2006-11-13,RR,Tommy Robredo,James Blake,6-2 3-6 7-5,tennis_data,td:3dfe5fdfedd5,Masters Cup,2006-11-17,Round Robin,Robredo R.,Blake J.,6-2 3-6 7-5
d40dddfbf63b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:75f0fd13f87e+tml:75f0fd13f87e,Masters Cup,2006-11-13,RR,Rafael Nadal,Tommy Robredo,7-6(2) 6-2,tennis_data,td:d4fffb34cb0c,Masters Cup,2006-11-15,Round Robin,Nadal R.,Robredo R.,7-6 6-2
a40eedb9ffda,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:5f6aca52d51f+tml:5f6aca52d51f,Memphis,2003-02-17,R16,Taylor Dent,Jan Michael Gambill,7-6(8) 7-6(4),tennis_data,td:90a3386438c7,Kroger St. Jude,2003-02-20,2nd Round,Dent T.,Gambill J. M.,7-6 7-6
c0809955cefc,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:336d58132b21+tml:336d58132b21,Memphis,2003-02-17,R32,Jan Michael Gambill,Zeljko Krajan,4-6 6-3 6-4,tennis_data,td:6191d344032e,Kroger St. Jude,2003-02-19,1st Round,Gambill J. M.,Krajan Z.,4-6 6-3 6-4
ebd08142f8c9,,matches_vs_tennisdata,swapped_winner_loser,1.0,"sackmann,tml",sack:7e28752db93b+tml:7e28752db93b,Memphis,2005-02-14,F,Kenneth Carlsen,Max Mirnyi,7-5 7-5,tennis_data,td:daa0fa47f3b3,Regions Morgan Keegan Championships,2005-02-20,The Final,Mirnyi M.,Carlsen K.,7-5 7-5
4d71b80852f8,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:03cc6f84d811+tml:03cc6f84d811,Memphis,2006-02-20,R32,Julien Benneteau,Jimmy Wang,3-6 6-3 7-6(2),tennis_data,td:582d971b7e6e,Regions Morgan Keegan Championships,2006-02-21,1st Round,Benneteau J.,Wang Y.T.,3-6 6-3 7-6
be6829212333,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:0624796ac0c0+tml:0624796ac0c0,Memphis,2013-02-18,QF,Marinko Matosevic,Alexandr Dolgopolov,6-7(6) 6-2 6-4,tennis_data,td:9b3a01970b56,U.S. National Indoor Tennis Championships,2013-02-22,Quarterfinals,Matosevic M.,Dolgopolov O.,6-7 6-2 6-4
86fa9749aa96,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:e29ef430f414+tml:e29ef430f414,Memphis,2013-02-18,R16,Alexandr Dolgopolov,Rhyne Williams,6-4 4-6 6-4,tennis_data,td:b35545751850,U.S. National Indoor Tennis Championships,2013-02-21,2nd Round,Dolgopolov O.,Williams R.,6-4 4-6 6-4
f13b7ad76087,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7519223d6855+tml:7519223d6855,Memphis,2013-02-18,R32,Alexandr Dolgopolov,Bjorn Phau,6-3 6-4,tennis_data,td:7a7109a2a266,U.S. National Indoor Tennis Championships,2013-02-20,1st Round,Dolgopolov O.,Phau B.,6-3 6-4
dfa0addd0ced,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:ce81fa4a137f+tml:69cebc1fd567,Memphis,2015-02-09,R16,Bernard Tomic,Alexandr Dolgopolov,6-1 7-5,tennis_data,td:a4e8b9c87702,Memphis Open,2015-02-12,2nd Round,Tomic B.,Dolgopolov O.,6-1 7-5
da084f2e3472,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7da440e6b10b+tml:7da440e6b10b,Metz,2003-09-29,R16,Philipp Petzschner,Thierry Ascione,6-4 7-6(4),tennis_data,td:b3034d1c549d,Open de Moselle,2003-10-02,2nd Round,Petzschner P.,Ascione A.,6-4 7-6
8cfc42961fd4,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:a8bc837af601+tml:a8bc837af601,Metz,2003-09-29,R32,Thierry Ascione,Vladimir Voltchkov,6-2 6-4,tennis_data,td:9313d1a62e5b,Open de Moselle,2003-09-30,1st Round,Ascione A.,Voltchkov V.,6-2 6-4
d9fd2553658b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:42cac84d011e+tml:42cac84d011e,Metz,2011-09-19,SF,Jo-Wilfried Tsonga,Alexandr Dolgopolov,6-4 6-4,tennis_data,td:d5395896f0d2,Open de Moselle,2011-09-24,Semifinals,Tsonga J.W.,Dolgopolov O.,6-4 6-4
6aed81dd7462,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:4f00b43fd67b+tml:4f00b43fd67b,Metz,2011-09-19,QF,Alexandr Dolgopolov,Xavier Malisse,6-3 1-0 RET,tennis_data,td:57fce29974a3,Open de Moselle,2011-09-23,Quarterfinals,Dolgopolov O.,Malisse X.,6-3 1-0 Retired
57ea0bac019e,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:17e83e6c2b67+tml:17e83e6c2b67,Metz,2011-09-19,R16,Alexandr Dolgopolov,Marcos Baghdatis,6-7(5) 7-5 6-3,tennis_data,td:870519f084be,Open de Moselle,2011-09-21,2nd Round,Dolgopolov O.,Baghdatis M.,6-7 7-5 6-3
8b3bb9f05013,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:a929ca30c93c+tml:0ca0cdc89b87,Metz,2024-11-04,QF,Alex Michelsen,Bu Yunchaokete,6-7(6) 6-2 6-4,tennis_data,td:e2dc9fade74e,Open de Moselle,2024-11-07,Quarterfinals,Michelsen A.,Bu Y.,6-7 6-2 6-4
0efd8076c531,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:09dfcbea5efb+tml:34f6d2327117,Metz,2024-11-04,R16,Bu Yunchaokete,Jesper De Jong,6-4 7-6(1),tennis_data,td:22a2324202c0,Open de Moselle,2024-11-06,2nd Round,Bu Y.,De Jong J.,6-4 7-6
30a104e681ba,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:1040ce8b2397+tml:019839b78b64,Metz,2024-11-04,R32,Bu Yunchaokete,Adrian Mannarino,7-6(4) 6-4,tennis_data,td:a41492f552a2,Open de Moselle,2024-11-05,1st Round,Bu Y.,Mannarino A.,7-6 6-4
a8cb519740fb,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:844754bba4c0+tml:844754bba4c0,Miami Masters,2011-03-23,R16,Rafael Nadal,Alexandr Dolgopolov,6-1 6-2,tennis_data,td:8512ff0a5cb0,Sony Ericsson Open,2011-03-30,4th Round,Nadal R.,Dolgopolov O.,6-1 6-2
3e25e3c3e99b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:73b3ef518ebf+tml:73b3ef518ebf,Miami Masters,2011-03-23,R32,Alexandr Dolgopolov,Jo-Wilfried Tsonga,6-7(2) 6-4 7-5,tennis_data,td:dc607bc605f8,Sony Ericsson Open,2011-03-29,3rd Round,Dolgopolov O.,Tsonga J.W.,6-7 6-4 7-5
a89be6c06b95,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:783570f21606+tml:783570f21606,Miami Masters,2011-03-23,R64,Alexandr Dolgopolov,Andreas Seppi,6-1 5-3 RET,tennis_data,td:8b47b68206af,Sony Ericsson Open,2011-03-26,2nd Round,Dolgopolov O.,Seppi A.,6-1 5-3 Retired
c0a44c2d8823,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:4ac53e38715d+tml:4ac53e38715d,Miami Masters,2012-03-21,R32,Janko Tipsarevic,Alexandr Dolgopolov,6-4 5-7 6-2,tennis_data,td:904a819bc26f,Sony Ericsson Open,2012-03-25,3rd Round,Tipsarevic J.,Dolgopolov O.,6-4 5-7 6-2
439e3c1650ad,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:71d3dc67e096+tml:71d3dc67e096,Miami Masters,2012-03-21,R64,Alexandr Dolgopolov,Antonio Veic,6-4 7-5,tennis_data,td:0ccca29eca22,Sony Ericsson Open,2012-03-23,2nd Round,Dolgopolov O.,Veic A.,6-4 7-5
748cdd0b4a22,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1caf5e0c94b3+tml:1caf5e0c94b3,Miami Masters,2013-03-20,R32,Tommy Haas,Alexandr Dolgopolov,6-3 6-2,tennis_data,td:a6c3b78518fc,Sony Ericsson Open,2013-03-24,3rd Round,Haas T.,Dolgopolov O.,6-3 6-2
cd737145487c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:3c95d183ea10+tml:3c95d183ea10,Miami Masters,2013-03-20,R64,Alexandr Dolgopolov,Nikolay Davydenko,6-2 6-3,tennis_data,td:f077528e89da,Sony Ericsson Open,2013-03-22,2nd Round,Dolgopolov O.,Davydenko N.,6-2 6-3
a68e0328fe97,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:aa723d7025f7+tml:aa723d7025f7,Miami Masters,2014-03-19,QF,Tomas Berdych,Alexandr Dolgopolov,6-4 7-6(3),tennis_data,td:7589616020b8,Sony Ericsson Open,2014-03-27,Quarterfinals,Berdych T.,Dolgopolov O.,6-4 7-6
c248b50603ef,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7d7e37393d17+tml:7d7e37393d17,Miami Masters,2014-03-19,R16,Alexandr Dolgopolov,Stan Wawrinka,6-4 3-6 6-1,tennis_data,td:0e09cf128367,Sony Ericsson Open,2014-03-25,4th Round,Dolgopolov O.,Wawrinka S.,6-4 3-6 6-1
e33882a43934,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:df8e110e635d+tml:df8e110e635d,Miami Masters,2014-03-19,R32,Alexandr Dolgopolov,Dusan Lajovic,3-6 6-0 7-6(5),tennis_data,td:5a22584d3bc4,Sony Ericsson Open,2014-03-24,3rd Round,Dolgopolov O.,Lajovic D.,3-6 6-0 7-6
65ffbb05340b,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:fd7d8ef17c6e+tml:fd7d8ef17c6e,Miami Masters,2014-03-19,R64,Alexandr Dolgopolov,Jarkko Nieminen,6-4 6-2,tennis_data,td:2b2235b14cb2,Sony Ericsson Open,2014-03-22,2nd Round,Dolgopolov O.,Nieminen J.,6-4 6-2
10974b4dd0cb,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:3af144bf16e7+tml:3af144bf16e7,Miami Masters,2015-03-25,R16,Novak Djokovic,Alexandr Dolgopolov,6-7(3) 7-5 6-0,tennis_data,td:7e58ac12e739,Sony Ericsson Open,2015-03-31,4th Round,Djokovic N.,Dolgopolov O.,6-7 7-5 6-0
12984dab0150,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1b3d17f0e9c9+tml:1b3d17f0e9c9,Miami Masters,2015-03-25,R32,Alexandr Dolgopolov,Thomaz Bellucci,7-5 6-4,tennis_data,td:d760bb1c9d25,Sony Ericsson Open,2015-03-30,3rd Round,Dolgopolov O.,Bellucci T.,7-5 6-4
8b6110b3ddbd,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:eed902a75c36+tml:eed902a75c36,Miami Masters,2015-03-25,R64,Alexandr Dolgopolov,Tommy Robredo,6-7(1) 6-3 7-5,tennis_data,td:408caedc38ac,Sony Ericsson Open,2015-03-28,2nd Round,Dolgopolov O.,Robredo T.,6-7 6-3 7-5
7c5372fc7cc0,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d182e082f2c6+tml:d182e082f2c6,Miami Masters,2015-03-25,R128,Alexandr Dolgopolov,Ricardas Berankis,6-4 6-1,tennis_data,td:61a4803b3bfa,Sony Ericsson Open,2015-03-26,1st Round,Dolgopolov O.,Berankis R.,6-4 6-1
f336eba099f3,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:8fee456f051d+tml:8e99dc948a87,Miami Masters,2016-03-21,R32,Kei Nishikori,Alexandr Dolgopolov,6-2 6-2,tennis_data,td:7ec87f17c4d2,Sony Ericsson Open,2016-03-28,3rd Round,Nishikori K.,Dolgopolov O.,6-2 6-2
3dbb58eec4fe,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7a005b27c409+tml:4d79e1943968,Miami Masters,2016-03-21,R64,Alexandr Dolgopolov,Andreas Seppi,6-4 6-4,tennis_data,td:17ad91bd08ab,Sony Ericsson Open,2016-03-26,2nd Round,Dolgopolov O.,Seppi A.,6-4 6-4
b0ce439c1e27,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1fd0ce0ce540+tml:ec91129f619b,Miami Masters,2017-03-20,R128,Malek Jaziri,Alexandr Dolgopolov,7-6(4) 0-0 RET,tennis_data,td:1fd258f887ec,Sony Ericsson Open,2017-03-24,1st Round,Jaziri M.,Dolgopolov O.,7-6 Retired
ab476f2c3574,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:3d0d8e0f98af+tml:7f14022beeca,Miami Masters,2025-03-19,R64,Alex De Minaur,Bu Yunchaokete,6-4 6-4,tennis_data,td:a461a48c8f5b,Miami Open,2025-03-23,2nd Round,De Minaur A.,Bu Y.,6-4 6-4
ad8c0f58fdbc,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:4b7ecfb7bd86+tml:9d719f474574,Miami Masters,2025-03-19,R128,Bu Yunchaokete,Cameron Norrie,6-4 6-2,tennis_data,td:9557d3d9cb7c,Miami Open,2025-03-20,1st Round,Bu Y.,Norrie C.,6-4 6-2
c337f7d3d700,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:ca777f04bde8+tml:ef8158494fe1,Miami Masters,2026-03-18,R128,Arthur Cazaux,Tomas Barrios Vera,7-5 6-4,tennis_data,td:4fdf494113a5,Miami Open,2026-03-20,1st Round,Cazaux A.,Barrios M.,7-5 6-4
dde85c5d20a3,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:61d3c7fee932+tml:61d3c7fee932,Monte Carlo Masters,2007-04-15,R32,Ivan Ljubicic,Radek Stepanek,7-6(6) 7-6(5),tennis_data,td:9dba7ccebaa4,Monte Carlo Masters,2007-04-18,2nd Round,Ljubicic I.,Stepanek M.,7-6 7-6
b1468fd14d7d,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:91b37b6c4b92+tml:91b37b6c4b92,Monte Carlo Masters,2007-04-15,R64,Radek Stepanek,Gael Monfils,6-0 2-0 RET,tennis_data,td:f93ed902df9c,Monte Carlo Masters,2007-04-16,1st Round,Stepanek M.,Monfils G.,6-0 2-0 Retired
8f1fed4cf893,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:8abb06eb5f61+tml:8abb06eb5f61,Monte Carlo Masters,2010-04-11,R64,Julien Benneteau,Alexandr Dolgopolov,6-4 5-7 6-2,tennis_data,td:9e20394355b1,Monte Carlo Masters,2010-04-12,1st Round,Benneteau J.,Dolgopolov O.,6-4 5-7 6-2
0784bf036220,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:71dcbfeaef06+tml:71dcbfeaef06,Monte Carlo Masters,2011-04-10,R64,Ernests Gulbis,Alexandr Dolgopolov,6-1 6-4,tennis_data,td:7d3790c59997,Monte Carlo Masters,2011-04-10,1st Round,Gulbis E.,Dolgopolov O.,6-1 6-4
4bb6d6cb2636,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:d58991501f36+tml:d58991501f36,Monte Carlo Masters,2012-04-15,R16,Novak Djokovic,Alexandr Dolgopolov,2-6 6-1 6-4,tennis_data,td:e01036117f81,Monte Carlo Masters,2012-04-19,3rd Round,Djokovic N.,Dolgopolov O.,2-6 6-1 6-4
4559b6cac4a7,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:f40f257bbdf4+tml:f40f257bbdf4,Monte Carlo Masters,2012-04-15,R32,Alexandr Dolgopolov,Bernard Tomic,6-2 5-7 6-1,tennis_data,td:6c0a1d423cbc,Monte Carlo Masters,2012-04-18,2nd Round,Dolgopolov O.,Tomic B.,6-2 5-7 6-1
60a89b361b0c,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:1a69724acbfa+tml:1a69724acbfa,Monte Carlo Masters,2012-04-15,R64,Alexandr Dolgopolov,Juan Ignacio Chela,6-2 6-2,tennis_data,td:33ff8326b853,Monte Carlo Masters,2012-04-16,1st Round,Dolgopolov O.,Chela J.I.,6-2 6-2
268fcdefcd5a,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:a52d3fd8af7c+tml:a52d3fd8af7c,Monte Carlo Masters,2013-04-14,R32,Juan Martin del Potro,Alexandr Dolgopolov,1-6 6-4 6-3,tennis_data,td:c2fdc2f84442,Monte Carlo Masters,2013-04-16,2nd Round,Del Potro J.M.,Dolgopolov O.,1-6 6-4 6-3
7271fec23635,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7639b11e25b3+tml:7639b11e25b3,Monte Carlo Masters,2013-04-14,R64,Alexandr Dolgopolov,Bernard Tomic,6-2 6-4,tennis_data,td:abe2c8780332,Monte Carlo Masters,2013-04-14,1st Round,Dolgopolov O.,Tomic B.,6-2 6-4
ffaa526a3ceb,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:cc239dbd725f+tml:cc239dbd725f,Monte Carlo Masters,2014-04-13,R32,Guillermo Garcia Lopez,Alexandr Dolgopolov,6-1 7-5,tennis_data,td:f728469fc06b,Monte Carlo Masters,2014-04-16,2nd Round,Garcia-Lopez G.,Dolgopolov O.,6-1 7-5
a5da4c03cffc,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:8f5b8c59d25f+tml:8f5b8c59d25f,Monte Carlo Masters,2014-04-13,R64,Alexandr Dolgopolov,Ernests Gulbis,6-2 6-4,tennis_data,td:9f6baf1828bd,Monte Carlo Masters,2014-04-13,1st Round,Dolgopolov O.,Gulbis E.,6-2 6-4
0e2cf288fd91,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:229d9dc0beca+tml:229d9dc0beca,Monte Carlo Masters,2015-04-12,R32,Gael Monfils,Alexandr Dolgopolov,7-6(5) 7-6(6),tennis_data,td:136033de5146,Monte Carlo Masters,2015-04-15,2nd Round,Monfils G.,Dolgopolov O.,7-6 7-6
e61f064bce7a,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:ad82b601aa52+tml:ad82b601aa52,Monte Carlo Masters,2015-04-12,R64,Alexandr Dolgopolov,Borna Coric,7-5 5-7 6-2,tennis_data,td:9c274af24e5b,Monte Carlo Masters,2015-04-13,1st Round,Dolgopolov O.,Coric B.,7-5 5-7 6-2
f0c12669082a,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:94ac4daa18f7+tml:5604d578f852,Monte Carlo Masters,2025-04-07,R64,Lorenzo Musetti,Bu Yunchaokete,4-6 7-5 6-3,tennis_data,td:7c68922c5c41,Monte Carlo Masters,2025-04-07,1st Round,Musetti L.,Bu Y.,4-6 7-5 6-3
5f1673d0f02c,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:cd536cdada0e+tml:457b63a2c877,Montpellier,2025-01-27,QF,Felix Auger Aliassime,Bu Yunchaokete,6-3 6-4,tennis_data,td:aac66af3135e,Open Sud de France,2025-01-31,Quarterfinals,Auger-Aliassime F.,Bu Y.,6-3 6-4
1ddc79ee89a4,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:47231e22a868+tml:3953a9bf8560,Montpellier,2025-01-27,R16,Bu Yunchaokete,Constant Lestienne,6-2 6-1,tennis_data,td:3a315650d01e,Open Sud de France,2025-01-29,2nd Round,Bu Y.,Lestienne C.,6-2 6-1
fa1ff5b467bb,,matches_vs_tennisdata,fuzzy_name,0.68,"sackmann,tml",sack:8f1f6e7d41af+tml:21a24ecff1ee,Montpellier,2025-01-27,R32,Bu Yunchaokete,Daniel Altmaier,7-6(1) 6-3,tennis_data,td:953bcdcd349b,Open Sud de France,2025-01-27,1st Round,Bu Y.,Altmaier D.,7-6 6-3
519cdb8cb7ab,,matches_vs_tennisdata,fuzzy_name,0.689,"sackmann,tml",sack:8b607fdbc070+tml:8b607fdbc070,Moscow,2006-10-09,R32,Igor Kunitsyn,Rainer Schuettler,6-3 6-2,tennis_data,td:b085354d8a93,Kremlin Cup,2006-10-10,1st Round,Kunitsyn I.,Schuttler P.,6-3 6-2
b320332111b9,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:ef9baa54917b+tml:ef9baa54917b,Moscow,2010-10-18,QF,Marcos Baghdatis,Alexandr Dolgopolov,6-2 7-6(7),tennis_data,td:21d3652800f3,Kremlin Cup,2010-10-22,Quarterfinals,Baghdatis M.,Dolgopolov O.,6-2 7-6
5e4b0694cb13,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:f91fbf1ba6a1+tml:f91fbf1ba6a1,Moscow,2010-10-18,R16,Alexandr Dolgopolov,Sergiy Stakhovsky,6-2 7-6(4),tennis_data,td:1ac6959b18fa,Kremlin Cup,2010-10-21,2nd Round,Dolgopolov O.,Stakhovsky S.,6-2 7-6
01aeb764cb9e,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:e16edaf3101f+tml:e16edaf3101f,Moscow,2010-10-18,R32,Alexandr Dolgopolov,Ilya Belyaev,6-2 6-4,tennis_data,td:2ee117f2bbab,Kremlin Cup,2010-10-19,1st Round,Dolgopolov O.,Belyaev I.,6-2 6-4
5ea4ce299f75,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:9a229577521a+tml:9a229577521a,Moscow,2011-10-17,R16,Jeremy Chardy,Alexandr Dolgopolov,6-3 7-6(6),tennis_data,td:fb5cbd5cef6e,Kremlin Cup,2011-10-20,2nd Round,Chardy J.,Dolgopolov O.,6-3 7-6
c1b4df0cac21,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:930b8858e7c2+tml:930b8858e7c2,Moscow,2012-10-15,R16,Edouard Roger-Vasselin,Alexandr Dolgopolov,6-3 5-7 7-6(6),tennis_data,td:d634b5deadd2,Kremlin Cup,2012-10-18,2nd Round,Roger-Vasselin E.,Dolgopolov O.,6-3 5-7 7-6
c1807c232a8a,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:41c777acd25d+tml:41c777acd25d,Moscow,2013-10-14,R16,Mikhail Kukushkin,Alexandr Dolgopolov,6-4 6-4,tennis_data,td:c5620efc578a,Kremlin Cup,2013-10-17,2nd Round,Kukushkin M.,Dolgopolov O.,6-4 6-4
7557c50455dc,,matches_vs_tennisdata,fuzzy_name,0.7,"sackmann,tml",sack:7b120dbbf6af+tml:7b120dbbf6af,Moscow,2013-10-14,R32,Andrey Golubev,Aleksandr Nedovyesov,6-2 7-5,tennis_data,td:5610c07d5eeb,Kremlin Cup,2013-10-15,1st Round,Golubev A.,Nedovyesov O.,6-2 7-5
